code,wdi_code,name_wb,topic,unit_code,wb_topic,latest_year,latest_value
EN_GHG_CO2_LU_OS_MT_CE_AR5,EN.GHG.CO2.LU.OS.MT.CE.AR5,Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e),environment,MT_CO2E,Environment,2020,0.0
EN_GHG_CO2_MT_CE_AR5,EN.GHG.CO2.MT.CE.AR5,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),environment,MT_CO2E,Environment,2024,15.8919
EN_GHG_CO2_PC_CE_AR5,EN.GHG.CO2.PC.CE.AR5,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),environment,MT_CO2E,Environment,2024,0.535964084109792
EN_GHG_CO2_PI_MT_CE_AR5,EN.GHG.CO2.PI.MT.CE.AR5,Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),environment,MT_CO2E,Environment,2024,0.0
EN_GHG_CO2_RT_GDP_KD,EN.GHG.CO2.RT.GDP.KD,Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),environment,USD,Environment,2024,0.454224175700975
EN_GHG_CO2_RT_GDP_PP_KD,EN.GHG.CO2.RT.GDP.PP.KD,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),environment,USD_PPP,Environment,2024,0.106185656694328
EN_GHG_CO2_TR_MT_CE_AR5,EN.GHG.CO2.TR.MT.CE.AR5,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),environment,MT_CO2E,Environment,2024,5.0417
EN_GHG_CO2_ZG_AR5,EN.GHG.CO2.ZG.AR5,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),environment,PCT,Environment,2024,1360.1157662624
EN_GHG_N2O_AG_MT_CE_AR5,EN.GHG.N2O.AG.MT.CE.AR5,Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),environment,MT_CO2E,Environment,2024,3.3327
EN_GHG_N2O_BU_MT_CE_AR5,EN.GHG.N2O.BU.MT.CE.AR5,Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),environment,MT_CO2E,Environment,2024,0.5681
EN_GHG_N2O_FE_MT_CE_AR5,EN.GHG.N2O.FE.MT.CE.AR5,Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),environment,MT_CO2E,Environment,2024,0.0003
EN_GHG_N2O_IC_MT_CE_AR5,EN.GHG.N2O.IC.MT.CE.AR5,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),environment,MT_CO2E,Environment,2024,0.0846
EN_GHG_N2O_IP_MT_CE_AR5,EN.GHG.N2O.IP.MT.CE.AR5,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),environment,MT_CO2E,Environment,2024,0.4671
EN_GHG_N2O_MT_CE_AR5,EN.GHG.N2O.MT.CE.AR5,Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e),environment,MT_CO2E,Environment,2024,4.9818
EN_GHG_N2O_PI_MT_CE_AR5,EN.GHG.N2O.PI.MT.CE.AR5,Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),environment,MT_CO2E,Environment,2024,0.0
EN_GHG_N2O_TR_MT_CE_AR5,EN.GHG.N2O.TR.MT.CE.AR5,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),environment,MT_CO2E,Environment,2024,0.0813
EN_GHG_N2O_WA_MT_CE_AR5,EN.GHG.N2O.WA.MT.CE.AR5,Nitrous oxide (N2O) emissions from Waste (Mt CO2e),environment,MT_CO2E,Environment,2024,0.4477
EN_GHG_N2O_ZG_AR5,EN.GHG.N2O.ZG.AR5,Nitrous oxide (N2O) emissions (total) excluding LULUCF (% change from 1990),environment,PCT,Environment,2024,51.0002424830262
EN_GHG_TOT_ZG_AR5,EN.GHG.TOT.ZG.AR5,Total greenhouse gas emissions excluding LULUCF (% change from 1990),environment,PCT,Environment,2024,79.545552948104
EN_HPT_THRD_NO,EN.HPT.THRD.NO,"Plant species (higher), threatened",environment,COUNT,Environment,2022,24.0
EN_MAM_THRD_NO,EN.MAM.THRD.NO,"Mammal species, threatened",environment,COUNT,Environment,2022,30.0
EN_POP_EL5M_UR_ZS,EN.POP.EL5M.UR.ZS,Urban population living in areas where elevation is below 5 meters (% of total population),environment,PCT,Climate Change,2015,0.0
EN_POP_EL5M_ZS,EN.POP.EL5M.ZS,Population living in areas where elevation is below 5 meters (% of total population),environment,PCT,Climate Change,2015,0.0
EN_URB_LCTY,EN.URB.LCTY,Population in largest city,environment,PERSONS,Urban Development,2025,1672903.0
EN_URB_LCTY_UR_ZS,EN.URB.LCTY.UR.ZS,Population in the largest city (% of urban population),environment,PCT,Urban Development,2025,8.43028428435864
EN_URB_MCTY,EN.URB.MCTY,Population in urban agglomerations of more than 1 million,environment,PERSONS,Urban Development,2025,1672903.0
EN_URB_MCTY_TL_ZS,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),environment,PCT,Climate Change,2025,5.64824206588683
ER_FSH_AQUA_MT,ER.FSH.AQUA.MT,Aquaculture production (metric tons),environment,METRIC_TONS,Environment,2024,102403.0
ER_FSH_CAPT_MT,ER.FSH.CAPT.MT,Capture fisheries production (metric tons),environment,METRIC_TONS,Environment,2024,21000.0
ER_FSH_PROD_MT,ER.FSH.PROD.MT,Total fisheries production (metric tons),environment,METRIC_TONS,Environment,2024,123403.0
ER_GDP_FWTL_M3_KD,ER.GDP.FWTL.M3.KD,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",environment,USD,Environment,2022,3.48419634883389
ER_H2O_FWTL_K3,ER.H2O.FWTL.K3,"Annual freshwater withdrawals, total (billion cubic meters)",environment,BILLION_M3,Climate Change,2022,9.4971
ER_H2O_FWTL_ZS,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",environment,PCT,Climate Change,2022,4.79167507568113
ER_LND_PTLD_ZS,ER.LND.PTLD.ZS,Terrestrial protected areas (% of total land area),environment,PCT,Climate Change,2025,23.6
ER_PTD_TOTL_ZS,ER.PTD.TOTL.ZS,Terrestrial and marine protected areas (% of total territorial area),environment,PCT,Climate Change,2025,23.6
IC_ELC_DURS,IC.ELC.DURS,Time to obtain an electrical connection (days),environment,DAYS,Energy & Mining,2023,20.34823036
IC_FRM_BNKS_ZS,IC.FRM.BNKS.ZS,Firms using banks to finance investment (% of firms),environment,PCT,Energy & Mining,2023,33.4204483
IC_FRM_OUTG_ZS,IC.FRM.OUTG.ZS,Value lost due to electrical outages (% of sales for affected firms),environment,PCT,Energy & Mining,2023,1.0
IE_PPI_ENGY_CD,IE.PPI.ENGY.CD,Investment in energy with private participation (current US$),environment,USD,Energy & Mining,2022,858740000.0
IQ_CPA_PUBS_XQ,IQ.CPA.PUBS.XQ,CPIA public sector management and institutions cluster average (1=low to 6=high),environment,SCORE,Climate Change,2025,2.8
NY_GDP_COAL_RT_ZS,NY.GDP.COAL.RT.ZS,Coal rents (% of GDP),environment,PCT,Environment,2021,0.00606226595390929
NY_GDP_FRST_RT_ZS,NY.GDP.FRST.RT.ZS,Forest rents (% of GDP),environment,PCT,Environment,2021,0.492874643993917
NY_GDP_MINR_RT_ZS,NY.GDP.MINR.RT.ZS,Mineral rents (% of GDP),environment,PCT,Energy & Mining,2021,0.0
NY_GDP_NGAS_RT_ZS,NY.GDP.NGAS.RT.ZS,Natural gas rents (% of GDP),environment,PCT,Energy & Mining,2021,0.0
NY_GDP_PETR_RT_ZS,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP),environment,PCT,Energy & Mining,2021,0.0
NY_GDP_TOTL_RT_ZS,NY.GDP.TOTL.RT.ZS,Total natural resources rents (% of GDP),environment,PCT,Energy & Mining,2021,0.498936909947826
TM_VAL_FUEL_ZS_UN,TM.VAL.FUEL.ZS.UN,Fuel imports (% of merchandise imports),environment,PCT,Energy & Mining,2022,22.9689802047485
TM_VAL_MMTL_ZS_UN,TM.VAL.MMTL.ZS.UN,Ores and metals imports (% of merchandise imports),environment,PCT,Energy & Mining,2022,2.28891493189264
TX_VAL_FUEL_ZS_UN,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports),environment,PCT,Energy & Mining,2022,0.000422001355639369
TX_VAL_MMTL_ZS_UN,TX.VAL.MMTL.ZS.UN,Ores and metals exports (% of merchandise exports),environment,PCT,Energy & Mining,2022,1.44460468329415
GD_WBL_OVL_ENF,GD_WBL_OVL_ENF,WBL: Enforcement Perceptions Index (scale 0-100),governance,INDEX,,2025,40.01
GD_WBL_OVL_LAW,GD_WBL_OVL_LAW,WBL: Legal Framework Index (scale 0-100),governance,INDEX,,2025,57.93
GD_WBL_OVL_SFR,GD_WBL_OVL_SFR,WBL: Supportive Framework Index (scale 0-100),governance,INDEX,,2025,44.68
GOV_WGI_CC_EST,GOV_WGI_CC_EST,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),governance,SCORE,,2024,-0.632602
GOV_WGI_CC_SC,GOV_WGI_CC_SC,Control of Corruption - Governance score (0-100),governance,SCORE,,2024,35.0499922
GOV_WGI_GE_EST,GOV_WGI_GE_EST,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),governance,SCORE,,2024,-0.8845295
GOV_WGI_GE_SC,GOV_WGI_GE_SC,Government Effectiveness - Governance score (0-100),governance,SCORE,,2024,34.1416692
GOV_WGI_PV_EST,GOV_WGI_PV_EST,Political Stability - Governance estimate (approx. -2.5 to +2.5),governance,SCORE,,2024,-0.414613399999999
GOV_WGI_PV_SC,GOV_WGI_PV_SC,Political Stability - Governance score (0-100),governance,SCORE,,2024,58.8121329
GOV_WGI_RL_EST,GOV_WGI_RL_EST,Rule of Law - Governance estimate (approx. -2.5 to +2.5),governance,SCORE,,2024,-0.303653399999999
GOV_WGI_RL_SC,GOV_WGI_RL_SC,Rule of Law - Governance score (0-100),governance,SCORE,,2024,51.7386218
GOV_WGI_RQ_EST,GOV_WGI_RQ_EST,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),governance,SCORE,,2024,-0.552333499999999
GOV_WGI_RQ_SC,GOV_WGI_RQ_SC,Regulatory Quality - Governance score (0-100),governance,SCORE,,2024,46.1517079
GOV_WGI_VA_EST,GOV_WGI_VA_EST,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),governance,SCORE,,2024,-0.0597655
GOV_WGI_VA_SC,GOV_WGI_VA_SC,Voice and Accountability - Governance score (0-100),governance,SCORE,,2024,55.8031944
HD_HCIP_HLTH_FE,HD_HCIP_HLTH_FE,"Human capital index plus (HCI+): health pillar score, female (scale 0–50)",health,INDEX,,2025,41.1004993057251
HD_HCIP_HLTH_MA,HD_HCIP_HLTH_MA,"Human capital index plus (HCI+): health pillar score, male (scale 0–50)",health,INDEX,,2025,39.7977329492569
HD_HCIP_HLTH_TO,HD_HCIP_HLTH_TO,"Human capital index plus (HCI+): health pillar score, total (scale 0–50)",health,INDEX,,2025,40.4895933794975
SG_VAW_1549_ZS,SG.VAW.1549.ZS,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49),health,PCT,Health,2016,11.2
SG_VAW_ARGU_ZS,SG.VAW.ARGU.ZS,Women who believe a husband is justified in beating his wife when she argues with him (%),health,PCT,Health,2022,4.7
SG_VAW_BURN_ZS,SG.VAW.BURN.ZS,Women who believe a husband is justified in beating his wife when she burns the food (%),health,PCT,Health,2022,1.2
SG_VAW_GOES_ZS,SG.VAW.GOES.ZS,Women who believe a husband is justified in beating his wife when she goes out without telling him (%),health,PCT,Health,2022,5.6
SG_VAW_NEGL_ZS,SG.VAW.NEGL.ZS,Women who believe a husband is justified in beating his wife when she neglects the children (%),health,PCT,Health,2022,15.3
SG_VAW_REAS_ZS,SG.VAW.REAS.ZS,Women who believe a husband is justified in beating his wife (any of five reasons) (%),health,PCT,Health,2022,18.6
SG_VAW_REFU_ZS,SG.VAW.REFU.ZS,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),health,PCT,Health,2022,1.6
SH_ALC_PCAP_FE_LI,SH.ALC.PCAP.FE.LI,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",health,LITRES_PER_CAPITA,Health,2020,0.37
SH_ALC_PCAP_LI,SH.ALC.PCAP.LI,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",health,LITRES_PER_CAPITA,Health,2020,1.06
SH_ALC_PCAP_MA_LI,SH.ALC.PCAP.MA.LI,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",health,LITRES_PER_CAPITA,Health,2020,1.86
SH_ANM_ALLW_ZS,SH.ANM.ALLW.ZS,Prevalence of anemia among women of reproductive age (% of women ages 15-49),health,PCT,Health,2023,33.2
SH_ANM_CHLD_ZS,SH.ANM.CHLD.ZS,Prevalence of anemia among children (% of children ages 6-59 months),health,PCT,Health,2019,44.6
SH_ANM_NPRG_ZS,SH.ANM.NPRG.ZS,Prevalence of anemia among non-pregnant women (% of women ages 15-49),health,PCT,Health,2023,33.2
SH_CON_1524_FE_ZS,SH.CON.1524.FE.ZS,"Condom use, population ages 15-24, female (% of females ages 15-24)",health,PCT,Health,2011,8.5
SH_CON_1524_MA_ZS,SH.CON.1524.MA.ZS,"Condom use, population ages 15-24, male (% of males ages 15-24)",health,PCT,Health,2011,36.0
SH_DTH_COMM_ZS,SH.DTH.COMM.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",health,PCT,Health,2021,31.2514492447766
SH_DTH_IMRT,SH.DTH.IMRT,Number of infant deaths,health,COUNT,Health,2024,12587.0
SH_DTH_INJR_ZS,SH.DTH.INJR.ZS,"Cause of death, by injury (% of total)",health,PCT,Health,2021,9.62536984232045
SH_DTH_MORT,SH.DTH.MORT,Number of under-five deaths,health,COUNT,Health,2024,14257.0
SH_DTH_NCOM_ZS,SH.DTH.NCOM.ZS,"Cause of death, by non-communicable diseases (% of total)",health,PCT,Health,2021,55.3353172551134
SH_DTH_NMRT,SH.DTH.NMRT,Number of neonatal deaths,health,COUNT,Health,2024,8589.0
SH_DTH_OCVD_ZS,SH.DTH.OCVD.ZS,"Cause of death, by other COVID-19 pandemic-related outcomes (% of total)",health,PCT,,2021,3.78786365778942
SH_DYN_AIDS_FE_ZS,SH.DYN.AIDS.FE.ZS,Women's share of population ages 15+ living with HIV (%),health,PCT,Health,2024,42.0843315782985
SH_DYN_AIDS_ZS,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",health,PCT,Health,2024,0.1
SH_DYN_MORT,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",health,PER_1000_LIVE_BIRTHS,Health,2024,25.1
SH_DYN_MORT_FE,SH.DYN.MORT.FE,"Mortality rate, under-5, female (per 1,000 live births)",health,PER_1000_LIVE_BIRTHS,Health,2024,23.1
SH_DYN_MORT_MA,SH.DYN.MORT.MA,"Mortality rate, under-5, male (per 1,000 live births)",health,PER_1000_LIVE_BIRTHS,Health,2024,27.0
SH_DYN_NCOM_FE_ZS,SH.DYN.NCOM.FE.ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",health,PCT,Health,2021,19.3
SH_DYN_NCOM_MA_ZS,SH.DYN.NCOM.MA.ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",health,PCT,Health,2021,19.6
SH_DYN_NCOM_ZS,SH.DYN.NCOM.ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",health,PCT,Health,2021,19.4
SH_DYN_NMRT,SH.DYN.NMRT,"Mortality rate, neonatal (per 1,000 live births)",health,PER_1000_LIVE_BIRTHS,Health,2024,15.3
SH_FPL_SATM_ZS,SH.FPL.SATM.ZS,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),health,PCT,Health,2022,54.7
SH_H2O_BASW_RU_ZS,SH.H2O.BASW.RU.ZS,"People using at least basic drinking water services, rural (% of rural population)",health,PCT,Health,2024,94.0202370654508
SH_H2O_BASW_UR_ZS,SH.H2O.BASW.UR.ZS,"People using at least basic drinking water services, urban (% of urban population)",health,PCT,Health,2024,92.3207313141639
SH_H2O_BASW_ZS,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),health,PCT,Health,2024,93.6401246842117
SH_H2O_SMDW_RU_ZS,SH.H2O.SMDW.RU.ZS,"People using safely managed drinking water services, rural (% of rural population)",health,PCT,Health,2024,14.432988017063
SH_H2O_SMDW_UR_ZS,SH.H2O.SMDW.UR.ZS,"People using safely managed drinking water services, urban (% of urban population)",health,PCT,Health,2024,23.6161130598384
SH_H2O_SMDW_ZS,SH.H2O.SMDW.ZS,People using safely managed drinking water services (% of population),health,PCT,Health,2024,16.4868856683866
SH_HIV_0014,SH.HIV.0014,Children (0-14) living with HIV,health,COUNT,Health,2024,1100.0
SH_HIV_1524_FE_ZS,SH.HIV.1524.FE.ZS,"Prevalence of HIV, female (% ages 15-24)",health,PCT,Health,2024,0.1
SH_HIV_1524_MA_ZS,SH.HIV.1524.MA.ZS,"Prevalence of HIV, male (% ages 15-24)",health,PCT,Health,2024,0.1
SH_HIV_ARTC_ZS,SH.HIV.ARTC.ZS,Antiretroviral therapy coverage (% of people living with HIV),health,PCT,Health,2024,77.0
SH_HIV_INCD,SH.HIV.INCD,Adults (ages 15-49) newly infected with HIV,health,COUNT,Health,2024,540.0
SH_HIV_INCD_14,SH.HIV.INCD.14,Children (ages 0-14) newly infected with HIV,health,COUNT,Health,2024,100.0
SH_HIV_INCD_TL,SH.HIV.INCD.TL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,health,COUNT,Health,2024,620.0
SH_HIV_INCD_TL_P3,SH.HIV.INCD.TL.P3,"Incidence of HIV, all (per 1,000 uninfected population)",health,PER_1000,Health,2024,0.1
SH_HIV_INCD_YG,SH.HIV.INCD.YG,Young people (ages 15-24) newly infected with HIV,health,COUNT,Health,2024,100.0
SH_HIV_INCD_YG_P3,SH.HIV.INCD.YG.P3,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",health,PER_1000,Health,2024,0.1
SH_HIV_INCD_ZS,SH.HIV.INCD.ZS,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",health,PER_1000,Health,2024,0.1
SH_HIV_PMTC_ZS,SH.HIV.PMTC.ZS,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),health,PCT,Health,2024,65.0
SH_IMM_HEPB,SH.IMM.HEPB,"Immunization, HepB3 (% of one-year-old children)",health,PCT,Health,2024,97.0
SH_IMM_IDPT,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",health,PCT,Health,2024,97.0
SH_IMM_MEAS,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",health,PCT,Health,2024,97.0
SH_MED_BEDS_ZS,SH.MED.BEDS.ZS,"Hospital beds (per 1,000 people)",health,PER_1000,Health,2023,0.54
SH_MED_CMHW_P3,SH.MED.CMHW.P3,"Community health workers (per 1,000 people)",health,PER_1000,Health,2004,0.684
SH_MED_NUMW_P3,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",health,PER_1000,Health,2023,4.092
SH_MED_PHYS_ZS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",health,PER_1000,Health,2023,1.011
SH_MED_SAOP_P5,SH.MED.SAOP.P5,"Specialist surgical workforce (per 100,000 population)",health,PER_100K,Health,2014,2.96
SH_MLR_INCD_P3,SH.MLR.INCD.P3,"Incidence of malaria (per 1,000 population at risk)",health,PER_1000,Health,2024,0.0
SH_MLR_TRET_ZS,SH.MLR.TRET.ZS,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),health,PCT,Health,2016,2.0
SH_MMR_DTHS,SH.MMR.DTHS,Number of maternal deaths,health,COUNT,Health,2023,820.0
SH_MMR_RISK_ZS,SH.MMR.RISK.ZS,Lifetime risk of maternal death (%),health,PCT,Health,2023,0.30164262313966
SH_PRG_ANEM,SH.PRG.ANEM,Prevalence of anemia among pregnant women (%),health,PCT,Health,2023,35.2
SH_PRV_SMOK,SH.PRV.SMOK,Prevalence of current tobacco use (% of adults),health,PCT,Health,2024,28.7
SH_PRV_SMOK_FE,SH.PRV.SMOK.FE,"Prevalence of current tobacco use, females (% of female adults)",health,PCT,Health,2024,10.6
SH_PRV_SMOK_MA,SH.PRV.SMOK.MA,"Prevalence of current tobacco use, males (% of male adults)",health,PCT,Health,2024,46.8
SH_SGR_CRSK_ZS,SH.SGR.CRSK.ZS,Risk of catastrophic expenditure for surgical care (% of people at risk),health,PCT,Health,2022,58.2
SH_SGR_IRSK_ZS,SH.SGR.IRSK.ZS,Risk of impoverishing expenditure for surgical care (% of people at risk),health,PCT,Health,2022,86.6
SH_SGR_PROC_P5,SH.SGR.PROC.P5,"Number of surgical procedures (per 100,000 population)",health,PER_100K,Health,2011,208.0
SH_STA_AIRP_FE_P5,SH.STA.AIRP.FE.P5,"Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)",health,PER_100K,Health,2019,156.0
SH_STA_AIRP_MA_P5,SH.STA.AIRP.MA.P5,"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",health,PER_100K,Health,2019,204.3
SH_STA_AIRP_P5,SH.STA.AIRP.P5,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",health,PER_100K,Health,2019,177.9
SH_STA_ANVC_ZS,SH.STA.ANVC.ZS,Pregnant women receiving prenatal care (%),health,PCT,Health,2019,88.8
SH_STA_ARIC_ZS,SH.STA.ARIC.ZS,ARI treatment (% of children under 5 taken to a health provider),health,PCT,Health,2019,82.0
SH_STA_BASS_RU_ZS,SH.STA.BASS.RU.ZS,"People using at least basic sanitation services, rural (% of rural population)",health,PCT,Health,2024,86.9720424421688
SH_STA_BASS_UR_ZS,SH.STA.BASS.UR.ZS,"People using at least basic sanitation services, urban (% of urban population)",health,PCT,Health,2024,82.742135530695
SH_STA_BASS_ZS,SH.STA.BASS.ZS,People using at least basic sanitation services (% of population),health,PCT,Health,2024,86.0259805937649
SH_STA_BFED_ZS,SH.STA.BFED.ZS,Exclusive breastfeeding (% of children under 6 months),health,PCT,Health,2019,62.14038
SH_STA_BRTC_ZS,SH.STA.BRTC.ZS,Births attended by skilled health staff (% of total),health,PCT,Health,2019,77.2
SH_STA_BRTW_ZS,SH.STA.BRTW.ZS,Low-birthweight babies (% of births),health,PCT,Health,2020,19.73151245
SH_STA_DIAB_ZS,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),health,PCT,Health,2024,7.7
SH_STA_HYGN_RU_ZS,SH.STA.HYGN.RU.ZS,"People with basic handwashing facilities including soap and water, rural (% of rural population)",health,PCT,Health,2024,65.7541323596542
SH_STA_HYGN_UR_ZS,SH.STA.HYGN.UR.ZS,"People with basic handwashing facilities including soap and water, urban (% of urban population)",health,PCT,Health,2024,76.8522221891106
